11/13/11 	    PERR_NOM 	175 	7.820 	0.038 	0.049 	0.045 	0.043
11/13/11 	    ROMN_NOM 	41 	29.565 	0.716 	0.725 	0.721 	0.716
11/13/11 	    RROF_NOM 	53 	11.447 	0.210 	0.228 	0.216 	0.222
11/14/11 	    BACH_NOM 	108 	0.530 	0.004 	0.005 	0.005 	0.004
11/14/11 	    PAUL_NOM 	828 	10.989 	0.013 	0.015 	0.013 	0.013
11/14/11 	    PERR_NOM 	473 	18.375 	0.036 	0.048 	0.039 	0.043
11/14/11 	    ROMN_NOM 	149 	107.151 	0.707 	0.731 	0.719 	0.728
11/14/11 	    RROF_NOM 	128 	27.519 	0.160 	0.227 	0.215 	0.225
11/15/11 	    BACH_NOM 	162 	2.218 	0.003 	0.023 	0.014 	0.023
11/15/11 	    PAUL_NOM 	604 	10.173 	0.016 	0.020 	0.017 	0.016
11/15/11 	    PERR_NOM 	120 	5.209 	0.037 	0.045 	0.043 	0.045
11/15/11 	    ROMN_NOM 	34 	24.378 	0.715 	0.732 	0.717 	0.715
11/15/11 	    RROF_NOM 	249 	52.383 	0.200 	0.229 	0.210 	0.228
11/16/11 	    BACH_NOM 	172 	1.822 	0.006 	0.018 	0.011 	0.006
11/16/11 	    PAUL_NOM 	1,493 	29.492 	0.018 	0.024 	0.020 	0.020
11/16/11 	    PERR_NOM 	459 	21.517 	0.038 	0.070 	0.047 	0.042
11/16/11 	    ROMN_NOM 	160 	114.348 	0.712 	0.725 	0.715 	0.713
11/16/11 	    RROF_NOM 	360 	79.067 	0.204 	0.250 	0.220 	0.220
11/17/11 	    BACH_NOM 	356 	2.476 	0.004 	0.014 	0.007 	0.005
11/17/11 	    CAIN_NOM 	0 	0.000 	0.000 	0.000 		0.000
11/17/11 	    GING_NOM 	0 	0.000 	0.000 	0.000 		0.000
11/17/11 	    PAUL_NOM 	346 	6.575 	0.014 	0.022 	0.019 	0.015
11/17/11 	    PERR_NOM 	381 	16.975 	0.042 	0.049 	0.045 	0.044
11/17/11 	    ROMN_NOM 	312 	221.168 	0.705 	0.715 	0.709 	0.708
11/17/11 	    RROF_NOM 	452 	103.440 	0.216 	0.500 	0.229 	0.500
11/18/11 	    BACH_NOM 	244 	1.373 	0.004 	0.009 	0.006 	0.004
11/18/11 	    CAIN_NOM 	154 	4.123 	0.015 	0.075 	0.027 	0.015
11/18/11 	    GING_NOM 	274 	44.188 	0.151 	0.169 	0.161 	0.169
11/18/11 	    PAUL_NOM 	246 	3.625 	0.014 	0.017 	0.015 	0.014
11/18/11 	    PERR_NOM 	249 	10.660 	0.028 	0.051 	0.043 	0.051
11/18/11 	    ROMN_NOM 	214 	150.645 	0.700 	0.711 	0.704 	0.700
11/18/11 	    RROF_NOM 	302 	33.279 	0.029 	0.300 	0.110 	0.038
11/19/11 	    BACH_NOM 	54 	0.425 	0.006 	0.010 	0.008 	0.010
11/19/11 	    CAIN_NOM 	174 	3.521 	0.018 	0.023 	0.020 	0.023
11/19/11 	    GING_NOM 	395 	65.742 	0.159 	0.183 	0.166 	0.166
11/19/11 	    PAUL_NOM 	226 	4.634 	0.016 	0.021 	0.021 	0.019
11/19/11 	    PERR_NOM 	22 	0.804 	0.035 	0.046 	0.037 	0.046
11/19/11 	    ROMN_NOM 	62 	44.271 	0.704 	0.720 	0.714 	0.713
11/19/11 	    RROF_NOM 	588 	20.017 	0.021 	0.045 	0.034 	0.035
11/20/11 	    BACH_NOM 	0 	0.000 	0.000 	0.000 		0.010
11/20/11 	    CAIN_NOM 	165 	2.967 	0.015 	0.020 	0.018 	0.015
11/20/11 	    GING_NOM 	228 	35.668 	0.156 	0.162 	0.156 	0.160
11/20/11 	    PAUL_NOM 	0 	0.000 	0.000 	0.000 		0.019
11/20/11 	    PERR_NOM 	166 	7.594 	0.043 	0.050 	0.046 	0.043
11/20/11 	    ROMN_NOM 	18 	12.702 	0.704 	0.714 	0.706 	0.714
11/20/11 	    RROF_NOM 	231 	7.825 	0.030 	0.038 	0.034 	0.030
11/21/11 	    BACH_NOM 	40 	0.340 	0.007 	0.009 	0.009 	0.009
11/21/11 	    CAIN_NOM 	160 	2.463 	0.014 	0.018 	0.015 	0.014
11/21/11 	    GING_NOM 	333 	53.613 	0.158 	0.163 	0.161 	0.161
11/21/11 	    PAUL_NOM 	30 	0.630 	0.020 	0.022 	0.021 	0.022
11/21/11 	    PERR_NOM 	28 	1.322 	0.043 	0.049 	0.047 	0.043
11/21/11 	    ROMN_NOM 	145 	102.763 	0.706 	0.713 	0.709 	0.708
11/21/11 	    RROF_NOM 	374 	11.290 	0.027 	0.036 	0.030 	0.032
11/22/11 	    BACH_NOM 	194 	2.684 	0.009 	0.018 	0.014 	0.016
11/22/11 	    CAIN_NOM 	497 	7.367 	0.013 	0.017 	0.015 	0.013
11/22/11 	    GING_NOM 	1,181 	201.815 	0.158 	0.199 	0.171 	0.182
11/22/11 	    PAUL_NOM 	1,184 	36.340 	0.025 	0.031 	0.031 	0.028
11/22/11 	    PERR_NOM 	132 	6.389 	0.045 	0.050 	0.048 	0.050
11/22/11 	    ROMN_NOM 	410 	282.315 	0.652 	0.708 	0.689 	0.652
11/22/11 	    RROF_NOM 	1,432 	45.700 	0.029 	0.036 	0.032 	0.036
11/23/11 	    BACH_NOM 	11 	0.168 	0.012 	0.016 	0.015 	0.016
11/23/11 	    CAIN_NOM 	221 	2.672 	0.006 	0.013 	0.012 	0.012
11/23/11 	    GING_NOM 	1,137 	209.971 	0.172 	0.208 	0.185 	0.187
11/23/11 	    PAUL_NOM 	74 	1.943 	0.022 	0.031 	0.026 	0.029
11/23/11 	    PERR_NOM 	90 	1.474 	0.004 	0.046 	0.016 	0.034
11/23/11 	    ROMN_NOM 	60 	40.811 	0.675 	0.691 	0.680 	0.688
11/23/11 	    RROF_NOM 	173 	6.254 	0.035 	0.040 	0.036 	0.040
11/24/11 	    BACH_NOM 	59 	0.710 	0.012 	0.014 	0.012 	0.014
11/24/11 	    CAIN_NOM 	1 	0.012 	0.012 	0.012 	0.012 	0.012
11/24/11 	    GING_NOM 	65 	11.214 	0.167 	0.184 	0.173 	0.169
11/24/11 	    PAUL_NOM 	17 	0.383 	0.022 	0.025 	0.023 	0.025
11/24/11 	    PERR_NOM 	88 	2.669 	0.030 	0.034 	0.030 	0.032
11/24/11 	    ROMN_NOM 	107 	73.814 	0.688 	0.690 	0.690 	0.689
11/24/11 	    RROF_NOM 	81 	4.057 	0.050 	0.057 	0.050 	0.057
11/25/11 	    BACH_NOM 	100 	0.700 	0.007 	0.007 	0.007 	0.007
11/25/11 	    CAIN_NOM 	12 	0.118 	0.009 	0.010 	0.010 	0.009
11/25/11 	    GING_NOM 	0 	0.000 	0.000 	0.000 		0.169
11/25/11 	    PAUL_NOM 	0 	0.000 	0.000 	0.000 		0.025
11/25/11 	    PERR_NOM 	31 	0.959 	0.030 	0.036 	0.031 	0.036
11/25/11 	    ROMN_NOM 	0 	0.000 	0.000 	0.000 		0.689
11/25/11 	    RROF_NOM 	9 	0.468 	0.052 	0.052 	0.052 	0.052
11/26/11 	    BACH_NOM 	136 	1.182 	0.007 	0.012 	0.009 	0.007
11/26/11 	    CAIN_NOM 	97 	1.048 	0.008 	0.013 	0.011 	0.008
11/26/11 	    GING_NOM 	249 	39.437 	0.140 	0.181 	0.158 	0.140
11/26/11 	    PAUL_NOM 	99 	1.896 	0.014 	0.023 	0.019 	0.015
11/26/11 	    PERR_NOM 	96 	3.556 	0.030 	0.044 	0.037 	0.030
11/26/11 	    ROMN_NOM 	236 	143.687 	0.060 	0.688 	0.609 	0.688
11/26/11 	    RROF_NOM 	221 	11.896 	0.050 	0.058 	0.054 	0.050
11/27/11 	    BACH_NOM 	39 	0.480 	0.012 	0.018 	0.012 	0.018
11/27/11 	    CAIN_NOM 	160 	2.017 	0.011 	0.013 	0.013 	0.011
11/27/11 	    GING_NOM 	904 	175.947 	0.149 	0.239 	0.195 	0.234
11/27/11 	    PAUL_NOM 	41 	1.113 	0.026 	0.028 	0.027 	0.028
11/27/11 	    PERR_NOM 	65 	3.047 	0.046 	0.048 	0.047 	0.048
11/27/11 	    ROMN_NOM 	229 	143.714 	0.606 	0.680 	0.628 	0.615
11/27/11 	    RROF_NOM 	615 	30.930 	0.045 	0.051 	0.050 	0.045
