09/13/11 	    ROMN_NOM 	254 	104.628 	0.400 	0.420 	0.412 	0.420
09/13/11 	    RROF_NOM 	139 	18.697 	0.100 	0.150 	0.135 	0.150
09/14/11 	    BACH_NOM 	12 	0.213 	0.016 	0.021 	0.018 	0.017
09/14/11 	    PAUL_NOM 	9 	0.146 	0.015 	0.017 	0.016 	0.016
09/14/11 	    PERR_NOM 	148 	61.740 	0.411 	0.440 	0.417 	0.413
09/14/11 	    ROMN_NOM 	27 	11.363 	0.413 	0.440 	0.421 	0.423
09/14/11 	    RROF_NOM 	10 	1.361 	0.120 	0.146 	0.136 	0.132
09/15/11 	    BACH_NOM 	309 	5.517 	0.016 	0.023 	0.018 	0.021
09/15/11 	    PAUL_NOM 	292 	4.459 	0.012 	0.018 	0.015 	0.012
09/15/11 	    PERR_NOM 	449 	192.224 	0.414 	0.440 	0.428 	0.414
09/15/11 	    ROMN_NOM 	292 	125.139 	0.421 	0.437 	0.429 	0.437
09/15/11 	    RROF_NOM 	342 	40.626 	0.115 	0.123 	0.119 	0.117
09/16/11 	    BACH_NOM 	85 	1.780 	0.012 	0.022 	0.021 	0.020
09/16/11 	    PAUL_NOM 	152 	2.855 	0.017 	0.019 	0.019 	0.018
09/16/11 	    PERR_NOM 	102 	43.488 	0.417 	0.432 	0.426 	0.432
09/16/11 	    ROMN_NOM 	10 	4.383 	0.435 	0.439 	0.438 	0.435
09/16/11 	    RROF_NOM 	12 	1.255 	0.101 	0.117 	0.105 	0.110
09/17/11 	    BACH_NOM 	0 	0.000 	0.000 	0.000 		0.020
09/17/11 	    PAUL_NOM 	0 	0.000 	0.000 	0.000 		0.018
09/17/11 	    PERR_NOM 	1 	0.420 	0.420 	0.420 	0.420 	0.420
09/17/11 	    ROMN_NOM 	12 	5.268 	0.439 	0.439 	0.439 	0.439
09/17/11 	    RROF_NOM 	0 	0.000 	0.000 	0.000 		0.110
09/18/11 	    BACH_NOM 	2 	0.039 	0.019 	0.020 	0.020 	0.019
09/18/11 	    PAUL_NOM 	1 	0.018 	0.018 	0.018 	0.018 	0.018
09/18/11 	    PERR_NOM 	160 	66.920 	0.417 	0.419 	0.418 	0.417
09/18/11 	    ROMN_NOM 	105 	46.076 	0.437 	0.439 	0.439 	0.439
09/18/11 	    RROF_NOM 	35 	3.675 	0.105 	0.105 	0.105 	0.105
09/19/11 	    BACH_NOM 	29 	0.349 	0.008 	0.018 	0.012 	0.008
