10/13/11 	    PERR_NOM 	137 	15.020 	0.101 	0.116 	0.110 	0.108
10/13/11 	    ROMN_NOM 	155 	109.771 	0.677 	0.730 	0.708 	0.688
10/13/11 	    RROF_NOM 	155 	22.537 	0.137 	0.171 	0.145 	0.158
10/14/11 	    BACH_NOM 	391 	17.019 	0.021 	0.050 	0.044 	0.049
10/14/11 	    PAUL_NOM 	74 	0.865 	0.010 	0.012 	0.012 	0.012
10/14/11 	    PERR_NOM 	117 	13.970 	0.110 	0.120 	0.119 	0.114
10/14/11 	    ROMN_NOM 	115 	79.901 	0.682 	0.697 	0.695 	0.694
10/14/11 	    RROF_NOM 	65 	10.317 	0.147 	0.165 	0.159 	0.150
10/15/11 	    BACH_NOM 	243 	11.829 	0.043 	0.058 	0.049 	0.053
10/15/11 	    PAUL_NOM 	44 	0.524 	0.011 	0.013 	0.012 	0.011
10/15/11 	    PERR_NOM 	69 	7.867 	0.110 	0.117 	0.114 	0.110
10/15/11 	    ROMN_NOM 	35 	24.129 	0.684 	0.694 	0.689 	0.684
10/15/11 	    RROF_NOM 	52 	7.830 	0.150 	0.156 	0.151 	0.150
10/16/11 	    BACH_NOM 	76 	3.725 	0.040 	0.051 	0.049 	0.045
10/16/11 	    PAUL_NOM 	14 	0.133 	0.006 	0.010 	0.010 	0.010
10/16/11 	    PERR_NOM 	221 	26.045 	0.113 	0.121 	0.118 	0.114
10/16/11 	    ROMN_NOM 	20 	13.792 	0.689 	0.690 	0.690 	0.690
10/16/11 	    RROF_NOM 	110 	16.334 	0.147 	0.150 	0.148 	0.150
10/17/11 	    BACH_NOM 	418 	19.743 	0.031 	0.058 	0.047 	0.052
10/17/11 	    PAUL_NOM 	285 	3.093 	0.009 	0.013 	0.011 	0.010
10/17/11 	    PERR_NOM 	402 	51.243 	0.116 	0.130 	0.127 	0.119
10/17/11 	    ROMN_NOM 	153 	104.341 	0.670 	0.689 	0.682 	0.670
10/17/11 	    RROF_NOM 	698 	104.487 	0.145 	0.154 	0.150 	0.150
10/18/11 	    BACH_NOM 	551 	27.495 	0.039 	0.056 	0.050 	0.050
10/18/11 	    PAUL_NOM 	620 	7.989 	0.010 	0.015 	0.013 	0.012
10/18/11 	    PERR_NOM 	434 	53.150 	0.117 	0.133 	0.122 	0.119
10/18/11 	    ROMN_NOM 	155 	103.938 	0.660 	0.684 	0.671 	0.670
10/18/11 	    RROF_NOM 	583 	88.594 	0.146 	0.176 	0.152 	0.176
10/19/11 	    BACH_NOM 	348 	15.829 	0.030 	0.059 	0.045 	0.042
10/19/11 	    PAUL_NOM 	316 	3.933 	0.012 	0.014 	0.012 	0.012
10/19/11 	    PERR_NOM 	763 	98.755 	0.112 	0.139 	0.129 	0.139
10/19/11 	    ROMN_NOM 	199 	131.687 	0.650 	0.672 	0.662 	0.659
10/19/11 	    RROF_NOM 	120 	18.453 	0.146 	0.165 	0.154 	0.151
10/20/11 	    BACH_NOM 	304 	11.324 	0.030 	0.043 	0.037 	0.043
10/20/11 	    PAUL_NOM 	312 	4.415 	0.010 	0.018 	0.014 	0.018
10/20/11 	    PERR_NOM 	211 	28.211 	0.130 	0.139 	0.134 	0.133
10/20/11 	    ROMN_NOM 	250 	169.099 	0.658 	0.699 	0.676 	0.662
10/20/11 	    RROF_NOM 	380 	58.240 	0.151 	0.170 	0.153 	0.151
10/21/11 	    BACH_NOM 	216 	7.155 	0.030 	0.039 	0.033 	0.038
10/21/11 	    PAUL_NOM 	99 	1.605 	0.016 	0.018 	0.016 	0.016
10/21/11 	    PERR_NOM 	104 	13.520 	0.130 	0.130 	0.130 	0.130
10/21/11 	    ROMN_NOM 	75 	50.529 	0.665 	0.686 	0.674 	0.684
